page_number,chars,x0,x1,y0,y1,labels,tag
27,STÂNCENI Apă minerală,184.97935,249.34935,88.89439,110.89439,27,
27,carbogazificată,184.97948,243.43468,79.01099,87.01099,28,
27,pet 2 l,184.97948,197.44348,59.53099,77.13099,29,
27,ZIZIN Apă  minerală  naturală  plată,135.67577,180.22177,623.70202,681.70202,30,
27,pet 5 l,135.67586,148.13986,604.2185,621.81848,31,
27,SAVOY Blended  Whiskey,380.40936,421.77936,79.01099,113.01099,32,
27,"40% alcool 0,7 l",380.40945,420.74545,59.52749,77.12749,33,
27,S27-RO-KW43-KDZ-BAUTURI_R-1000-07,429.51767,541.66367,12.53856,18.53856,34,
27,27,530.22754,541.83754,22.67715,32.67715,35,
28,"18,25",262.40875,282.808375,575.37542,584.44192,0,
28,"15,99",106.50327,126.902895,117.57988,126.64638,1,
28,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal. * Promoție valabilă prin casele de marcat. Produsele se preiau individual de către clienți de la raft.,212.56927,541.41877,11.33849,30.20839,2,
28,COSMETICE,12.39757,115.26757,786.27655,804.27655,3,
28,PRODUSE PENTRU COPII / DE IGIENĂ,14.18177,339.63977,253.8297,271.8297,4,
28,-13%,475.76925,518.82525,576.2196,594.2196,5,
28,"17,99",464.89776,534.71976,523.84253,550.84253,6,
28,"20,89",459.88385,501.17985,553.4613,569.4613,7,
28,-12%,475.97549,518.97749,348.44238,366.44238,8,
28,-12%,295.28259,338.28459,348.44238,366.44238,9,
28,"14,49",465.49246,534.93646,295.65347,322.65347,10,
28,"10,99",284.18747,354.19847,295.65347,322.65347,11,
28,"16,49",460.10077,498.99677,325.27237,341.27237,12,
28,"12,49",279.35425,318.07425,325.27237,341.27237,13,
28,-9%,296.94958,337.05358,119.11168,137.11168,14,
28,"22,69",282.22577,354.42377,66.04719,93.04719,15,
28,"24,95",279.58816,320.50016,95.66609,111.66609,16,
28,-18%,474.90075,518.04675,117.29049,135.29049,17,
28,"64,95",461.31997,533.89597,64.91329,91.91329,18,
28,"79,99",459.06015,500.40415,94.53219,110.53219,19,
28,"39,49",102.02557,173.95357,299.71658,326.71658,20,
28,"în loc de 49,88",99.25987,139.53727,327.26459,333.26459,21,
28,dacă le cumperi pe amândouă,130.21986,176.08386,347.71258,360.9126,22,
28,"15,99",243.32316,356.796388,519.88842,563.78522,23,
28,-20%,286.438113,332.0118004,576.768023,599.7272845,24,
28,"19,99",286.17346,328.8871092,555.143,572.5204,25,
28,"4,99",95.87877,189.0277796,62.09309,105.98989,26,
28,-41%,133.771009,176.1062574,119.256019,141.9319795,27,
28,"8,49",138.29616,172.9814461,97.34779,114.72519,28,
28,LIVE  COLOR Vopsea  păr,492.58166,529.84166,648.98809,694.98809,29,
28,semi  permanentă diverse  nuanțe buc,492.58175,538.00575,600.42468,647.10473,30,
28,PANTENE  PRO-V Șampon /  Balsam,289.61868,339.05867,650.40539,696.40539,31,
28,diverse sortimente 200 ml / 270 ml / 300ml / 360 ml /,289.61877,357.98597,621.32202,648.52203,32,
28,400 ml,289.61877,315.56277,611.72198,619.72198,33,
28,GILLETTE MACH 3 Rezerve aparat Rezerve aparat zr pentru raspentru rase rt + GILLETTE  SERIES Spumă de ras,14.17307,90.12317,308.61728,400.21728,34,
28,4 bucăți / setcăț/ se,14.17317,64.34837,344.61728,352.61728,35,
28,sensitive 250 ml,14.17317,46.02837,289.13379,306.73379,36,
28,CHANSON  D’EAU Deodorant  spray,464.42187,518.45187,403.25659,449.25659,37,
28,original / azur /  amanecer 200 ml,464.42196,523.60516,374.17319,401.3732,38,
28,SPEED STICK Deodorant  stick gel,197.96516,262.29517,308.61728,342.61728,39,
28,diverse sortimente,197.96525,266.33245,298.73379,306.73379,40,
28,85 g,197.96525,214.38925,289.13379,297.13379,41,
28,ALWAYS Absorbante  igienice,207.40147,266.23147,79.01099,113.01099,42,
28,normal 50 buc,207.40156,233.42556,59.52749,77.12749,43,
28,Hârtie igienică,13.70077,83.34077,89.81929,99.81929,44,
28,mușețel / floral 3 straturi 8 role,13.70077,69.83597,60.45589,87.93589,45,
28,CARE PANTSEPNARE Scutece pentru,375.53488,449.92488,102.31179,124.31179,46,
28,copii,375.53488,397.77488,90.31179,100.31179,47,
28,6-11 / 9-15 / 12-17 /  70 / 58 / 52 / 42 buc,375.53497,452.04697,61.22829,88.42829,48,
28,15+ kg,375.53497,399.12697,70.82829,78.82829,49,
28,EXTRA,108.65127,173.0625552,721.52154,747.0324808,50,
28,*,174.159877,178.4689315,733.528474,744.7467426,51,
28,1,86.66097,104.274279,679.63482,716.40582,52,
28,extra,105.71207,128.0469411,680.20965,694.9139,53,
28,S28-RO-KW43-KDZ-DROGHERIE_L-1000-07,10.99659,131.68659,12.53856,18.53856,54,
28,28,10.98859,22.78859,22.78715,32.78715,55,
29,"15,99",444.31305,464.712675,347.18637,356.25287,0,
29,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,342.98177,11.33849,18.33849,1,
29,7%,305.65167,336.86367,348.67367,366.67367,2,
29,"55,55",282.75055,354.40855,295.65347,322.65347,3,
29,,279.57245,283.73245,324.63247,340.63247,4,
29,OFERTĂ SPECIALĂ  RTĂ SPECIALĂ,98.82227,176.6872182,583.17163,592.171627,5,
29,în limita stocului disponibil n limita stocului disponibil,98.34567,176.2013773,575.17163,581.1716341,6,
29,0%,116.50437,156.56228,576.0188,594.0188,7,
29,7%,486.10757,517.31957,576.29559,594.29559,8,
29,"67,99",102.99387,173.92287,523.84253,550.84253,9,
29,"18,25",465.27987,534.88587,523.84253,550.84253,10,
29,,99.08737,103.24737,553.4613,569.4613,11,
29,,460.06338,464.22338,553.4613,569.4613,12,
29,-11%,116.40528,156.65328,348.03067,366.03067,13,
29,"10,49",104.72337,173.95137,295.65347,322.65347,14,
29,"11,85",99.11577,135.32377,325.27237,341.27237,15,
29,OFERTĂ RTĂ,279.25928,314.31434,583.37323,592.373227,16,
29,în limita stn limita st,278.78265,308.6965643,575.37323,581.3732341,17,
29,0%,296.94137,336.99925,576.22039,594.22039,18,
29,0%,123.11848,163.17647,118.14089,136.14089,19,
29,"23,79",281.84997,354.42597,524.12677,551.12677,20,
29,"26,69",108.61798,180.57298,66.04482,93.04482,21,
29,,279.59057,283.75057,553.7456,569.7456,22,
29,,105.73458,109.89458,95.66559,111.66559,23,
29,"36,99",459.83896,533.57596,70.11029,97.11029,24,
29,"în loc de 56,98",458.88186,499.17726,97.65829,103.65829,25,
29,Preț,458.83465,483.97465,119.70369,131.70369,26,
29,dacă le cumperi  pe amândouăpe amândouă,489.84115,535.70515,118.10559,131.30559,27,
29,"19,99",423.32925,537.1975492,291.69937,335.59617,28,
29,-23%,468.511918,513.9161234,348.593802,371.5382435,29,
29,"26,29",465.95755,510.7912399,326.95407,344.33147,30,
29,ARIEL Detergent  automat  pentru rufe,311.81088,366.54088,399.5394,445.5394,31,
29,mountain  spring / color /  touch of Lenor 60 de utilizări,311.81097,367.78617,360.5759,397.65588,32,
29,6 kg,311.81097,327.65097,350.97589,358.97589,33,
29,ARIEL Detergent Detergent  capsule  pentru rufe,28.34637,83.07637,546.68963,592.68963,34,
29,mountain spring 70 de utilizări 2 x 35 buc,28.34647,88.21847,517.32617,544.80621,35,
29,TOUCH&FRESHS Odorizant Odorizant  pentru cameră,373.46448,448.80946,556.28967,590.28973,36,
29,rezervă marine 3 la preț de 2,373.46457,423.99257,517.32629,554.40625,37,
29,lavender / muguet /,373.46457,449.08777,536.5263,544.5263,38,
29,LENOR Balsam Balsam  pentru rufepentru rufe,194.87417,249.60427,565.95501,599.95501,39,
29,"deep sea minerals /  gold orchid / spring awakening 2x1,44 / 2x1,5 / ",194.87427,268.72947,526.99157,564.07159,40,
29,"2x1,9 l",194.87427,218.84227,517.39154,525.39154,41,
29,LENOR Detergent,99.83787,151.02787,237.86999,259.86999,42,
29,capsule + balsam,99.83787,181.37687,225.86999,235.86999,43,
29,"spring awakening /  gold orchid 11 buc + 1,9 / 1,5 l",99.83797,171.62917,196.78659,223.98659,44,
29,COCCOLINO Balsam  pentru rufe,479.01208,538.23207,410.12198,444.12198,45,
29,"diverse  sortimente 2,9 l",479.01217,519.15617,381.0386,408.23858,46,
29,CIF,101.53017,117.18017,427.03537,437.03537,47,
29,Cremă pentru,101.48017,169.70017,415.03537,425.03537,48,
29,curățat  suprafețe,101.48017,147.75017,391.03537,413.03537,49,
29,diverse sortimente,101.48037,169.84757,381.15198,389.15198,50,
29,700 ml,101.48037,127.00837,371.55197,379.55197,51,
29,OMO,452.55386,477.77386,261.30307,271.30307,52,
29,Detergent capsule,452.50387,541.89387,249.30307,259.30307,53,
29,pentru rufe,452.50387,507.23387,237.30307,247.30307,54,
29,active clean / color 30 de utilizări 30 buc,452.50396,522.57516,207.93959,235.41958,55,
29,+ OMO,452.50396,486.67396,195.93619,205.93619,56,
29,Detergent capsule,452.50396,539.29396,183.93619,193.93619,57,
29,active clean /  color,452.50396,524.65516,174.05269,182.05269,58,
29,15 utilizări 15 buc,452.50396,490.04716,154.57269,172.17268,59,
29,EXTRA,262.063747,326.4750442,236.163576,261.6745668,60,
29,*,327.572366,331.8814205,248.170681,259.3889496,61,
29,1,240.07336,257.686669,194.27688,231.04788,62,
29,extra,259.12457,281.4594411,194.85185,209.5561,63,
29,* Promoție valabilă prin casele de marcat. Produsele se preiau individual de către clienți de la raft.,11.00667,313.87987,23.20839,30.20839,64,
29,S29-RO-KW43-KDZ-DROGHERIE_R-1000-07,420.6437,541.6637,12.53856,18.53856,65,
29,29,529.99756,541.82756,22.67715,32.67715,66,
30,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.28116,541.41766,11.33849,18.33849,0,
30,10 h,67.38637,89.77837,648.88397,660.88397,1,
30,10 h,249.73588,272.12788,648.88397,660.88397,2,
30,15 h,152.57837,174.92237,493.31888,505.31888,3,
30,15 h,425.18268,447.52668,634.71081,646.71081,4,
30,"3,49",478.60327,534.89827,289.98547,316.98547,5,
30,"5,99-41%",460.06295,534.89815,317.77902,332.16849,6,
30,"1,99",126.31817,179.67017,290.15668,317.15668,7,
30,"3,29-39%",104.83467,179.66957,318.3396,332.3396,8,
30,"22,99",461.56677,534.89877,60.69249,87.69249,9,
30,"1,99",307.21576,360.56776,634.14129,661.14129,10,
30,"3,19-37%",285.73227,360.56705,662.32421,676.32421,11,
30,"12,99",200.42876,270.33176,60.28429,87.28429,12,
30,"0,99",123.01737,180.09537,634.45697,661.45697,13,
30,"3,49",478.60327,534.89827,491.33621,518.33621,14,
30,"7,99-56%",460.06295,534.89817,519.51904,533.51904,15,
30,"2,99",274.65756,331.65456,289.5943,316.5943,16,
30,"2,99",477.91357,534.91057,634.97827,661.97827,17,
30,"3,79-21%",460.06295,534.89796,663.16687,677.16687,18,
30,Candelă  cu capac,133.00706,174.39706,743.3305,765.3305,19,
30,pentru  exterior material  recipient:  plastic 1 buc,133.00706,169.14306,684.32696,741.44696,20,
30,K-CLASSIC  Candelă  ulei,343.93957,398.15956,352.55557,386.55557,21,
30,pentru  exterior înălţime:  14 cm diverse  culori 1 buc,343.93966,377.73886,283.67218,350.67218,22,
30,Candelă  cu capac,316.67715,358.06715,743.31207,765.31207,23,
30,pentru  exterior material  recipient:  sticlă 1 buc,316.67715,352.81315,684.30853,741.42858,24,
30,Candelă  cu capac,284.31485,325.70485,401.80929,423.80929,25,
30,pentru  exterior material  recipient:  plastic 1 buc,284.31485,320.45085,342.80578,399.92578,26,
30,Candelă  fără capac,372.28348,423.31348,686.91333,708.91333,27,
30,pentru  exterior material  recipient:  plastic 1 set,372.28348,408.41948,627.90979,685.02978,28,
30,Vase  emailate,14.29307,56.19307,93.47609,115.47609,29,
30,pentru gătit,14.29307,59.36507,83.59259,91.59259,30,
30,"capacitate: cca. 1,6 - 2,75 l diverse culori şi dimensiuni",14.29307,111.75627,63.83259,81.71259,31,
30,1 buc,14.29307,33.58907,54.23259,62.23259,32,
30,K-CLASSIC  Candelă  ulei,123.96836,178.18836,382.43918,416.43918,33,
30,pentru exterior înălţime: 9 cm diverse culori 1 buc,123.96847,179.69567,343.19571,380.55569,34,
30,Candelă  fără capac,304.15747,355.18747,524.35028,546.35028,35,
30,pentru exterior material recipient:,304.15747,373.54067,504.58676,522.46679,36,
30,plastic 1 set,304.15747,328.34147,485.10678,502.70675,37,
30,Candelă  cu capac,14.10367,55.49367,544.11718,566.11718,38,
30,pentru  exterior material  recipient:  plastic 1 set,14.10367,50.23967,485.11368,542.2337,39,
30,Caserole cu capac,282.22677,366.98577,93.32559,103.32559,40,
30,material: plastic,282.22677,341.47397,83.44209,91.44209,41,
30,"capacitate: cca. 0,16L/0,3L/ 0,5L/0,88L/1,5L/2,4L/4L",282.22677,383.28197,63.68209,81.56209,42,
30,1 set,282.22677,299.53077,54.08209,62.08209,43,
30,120 h,513.23987,535.62987,348.80127,358.80127,44,
30,"3,69",208.24557,264.18957,491.621,518.621,45,
30,4,236.84057,253.55357,559.15423,586.15423,46,
30,bucăți,232.15166,258.24266,548.35418,557.35418,47,
30,4,324.90347,341.61647,568.6123,595.6123,48,
30,bucăți,320.21457,346.30557,557.81231,566.81231,49,
30,4,507.26565,523.97865,702.66046,729.66046,50,
30,bucăți,502.57675,528.66775,691.86053,700.86053,51,
30,22 h,513.23987,535.51187,549.36194,561.36194,52,
30,60 h,16.89067,37.55967,306.26208,317.26208,53,
30,72 h,200.67287,220.85787,306.26208,317.26208,54,
30,7,507.88656,523.92456,129.36681,156.36681,55,
30,bucăți,502.86026,528.95126,118.56679,127.56679,56,
30,S30-RO-KW43-KDZ-NF1_L-1000-07,10.99659,107.65059,12.53856,18.53856,57,
30,30,10.99859,22.86859,22.78715,32.78715,58,
31,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,343.21907,11.33849,18.33849,0,
31,"7,99",123.09357,179.98257,559.65442,586.65442,1,
31,"3,99",478.00946,535.08746,208.21329,235.21329,2,
31,"5,99",478.40155,535.26355,60.74179,87.74179,3,
31,"6,99",477.78055,534.88555,571.17682,598.17682,4,
31,de la,460.42776,492.44576,88.16119,102.16119,5,
31,"1,49",307.71158,360.28058,634.39483,661.39483,6,
31,"1,99",92.03027,145.38227,312.6055,339.6055,7,
31,"11,99",468.82956,535.08756,401.59109,428.59109,8,
31,"1,99",301.21356,354.56556,466.3641,493.3641,9,
31,"3,99",297.35525,354.43325,276.56787,303.56787,10,
31,"2,99",297.43625,354.43325,60.78387,87.78387,11,
31,de la,279.59778,311.61578,303.98739,317.98739,12,
31,de la,279.58377,311.60177,88.2054,102.2054,13,
31,K-CLASSIC Şerveţele albe,14.52547,82.62547,376.60278,398.60278,14,
31,dimensiune:  30x30 cm cu 1 strat 1 set,14.52557,60.17277,337.35937,374.71939,15,
31,BORMIOLI Farfurie întinsă/ adâncă/desert,375.25119,453.46019,230.62179,264.62179,16,
31,material: opal diverse dimensiuni,375.25125,442.74725,211.13829,228.7383,17,
31,1 buc,375.25125,394.54725,201.53828,209.53828,18,
31,Linguri/  Furculiţe,14.15467,56.01467,601.87744,623.87744,19,
31,"material: oţel  inoxidabil lungime:  cca. 20,8/20,1cm 1 set",14.15467,74.50587,553.03399,599.99402,20,
31,Linguriţă/ Lingură/ Furculiță,302.31146,350.46146,716.25244,750.25244,21,
31,material:  oţel inoxidabil 1 buc,302.31146,353.63146,686.8891,714.36908,22,
31,BORMIOLI,373.86877,425.25877,105.44289,115.44289,23,
31,Bol,373.81878,389.28878,93.44289,103.44289,24,
31,"material: opal diametru:  cca. 13,5/23 cm 1 buc",373.81888,429.71408,54.19939,91.55939,25,
31,BORMIOLI Cană,480.18167,531.62166,660.12793,682.12793,26,
31,"material: opal capacitate:  cca. 0,32l 1 buc",480.18176,531.45376,620.88433,658.24438,27,
31,BORMIOLI Platou oval,372.06137,426.13137,424.29748,446.29748,28,
31,material: opal lungime: cca. 36 cm,372.06146,443.51666,404.53396,422.41397,29,
31,1 buc,372.06146,391.35746,394.93396,402.93396,30,
31,Pahar,314.47107,342.99107,565.46753,575.46753,31,
31,"material:  sticlă capacitate:  cca. 0,36 l 1 buc",314.47107,357.98227,516.34399,563.58404,32,
31,DURALEX,170.12807,220.23807,322.94757,332.94757,33,
31,Bol,170.12807,185.59807,310.94757,320.94757,34,
31,material: sticlă,170.12807,224.61527,301.34747,309.34747,35,
31,"capacitate cca. 0,61/1,15 l",170.12807,262.48727,291.74747,299.74747,36,
31,1 buc,170.12807,189.42407,282.14749,290.14749,37,
31,Articole  din porțelan,14.61107,73.06107,82.40529,104.40529,38,
31,diverse modele  și dimensiuni 1 buc,14.61107,72.21107,53.60529,80.80529,39,
31,3,153.37556,169.73756,628.45343,655.45343,40,
31,bucăți,148.51118,174.60218,617.6535,626.6535,41,
31,100,106.00457,139.40457,383.87008,403.87008,42,
31,bucăți,109.65897,135.74997,373.0701,382.0701,43,
31,S31-RO-KW43-KDZ-NF1_R-1000-07,445.89166,541.66366,12.53856,18.53856,44,
31,31,531.80755,542.08755,22.78715,32.78715,45,
32,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.28116,541.41766,11.33849,18.33849,0,
32,PETRECERE ÎNFIORĂTOAREÎOARE,151.23128,526.05628,528.47473,557.47473,1,
32,DE,151.23627,191.52627,496.47476,526.47476,2,
32,HALLOHALLO,191.67557,314.40257,496.47476,529.47476,3,
32,WEENWEEN,313.64306,411.71957,496.47476,529.47476,4,
32,"9,99",477.79376,534.89876,255.96979,282.96979,5,
32,de la,460.06295,492.08095,284.15268,298.15268,6,
32,"6,99",134.33198,191.43698,289.53497,316.53497,7,
32,"9,99",251.80646,308.91146,60.37919,87.37919,8,
32,"3,99",477.82046,534.89846,576.28479,603.28479,9,
32,de la,460.06295,492.08095,604.46759,618.46759,10,
32,"19,99",464.88788,534.89888,59.92319,86.92319,11,
32,Set protecție masă,354.42517,444.62517,73.68179,83.68179,12,
32,material: textil,354.42517,408.22437,63.79839,71.79839,13,
32,1 set,354.42517,371.72917,54.19839,62.19839,14,
32,Sticker geam Halloween,14.17317,128.14217,73.05819,83.05819,15,
32,diverse modele,14.17317,69.69317,63.45819,71.45819,16,
32,1 buc,14.17317,33.46917,53.85819,61.85819,17,
32,Decoraţiuni  Halloween,267.08056,325.15056,591.79834,613.79834,18,
32,diverse modele,267.08056,322.60056,582.1983,590.1983,19,
32,1 buc,267.08056,286.37656,572.59826,580.59826,20,
32,Lampion,23.73357,64.91357,312.62659,322.62659,21,
32,cu LED 1 buc,23.73357,49.55757,283.26309,310.74307,22,
32,diametru: 20 cm,23.73357,83.60477,292.86307,300.86307,23,
32,Instalaţie  decorativă,363.30707,414.57707,278.43768,300.43768,24,
32,include 10/20 LED diverse modele,363.30707,429.44227,259.23767,276.83768,25,
32,1 buc,363.30707,382.60307,249.63768,257.63768,26,
32,8,498.08496,514.44696,180.07349,207.07349,27,
32,piese,495.51996,517.01196,169.27348,178.27348,28,
32,S32-RO-KW43-KDZ-NF2_L-1000-07,10.99659,108.64059,12.53856,18.53856,29,
32,32,10.99859,22.79859,22.78715,32.78715,30,
33,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,343.21907,11.33849,18.33849,0,
33,"24,99",461.32367,534.89867,312.66269,339.66269,1,
33,"6,99",103.75547,160.86047,427.70407,454.70407,2,
33,"19,99",165.50008,235.51108,614.55108,641.55108,3,
33,"11,99",469.11306,535.37106,60.70149,87.70149,4,
33,de la,460.53546,492.55346,88.12079,102.12079,5,
33,"24,99",308.21826,381.79326,212.30278,239.30278,6,
33,"6,99",35.62957,92.73457,277.04928,304.04928,7,
33,"7,99",166.67107,223.56007,60.83629,87.83629,8,
33,de la,148.72436,180.74236,88.25569,102.25569,9,
33,"19,99",74.03067,144.04167,614.55249,641.55249,10,
33,Coroniță  Halloween,14.17327,63.46327,480.2966,502.2966,11,
33,pentru copii material:  poliester diverse  modele 1 buc,14.17327,58.14927,421.29309,478.41308,12,
33,Mănuşi schelet,14.21377,84.50277,405.74829,415.74829,13,
33,pentru copii pentru 4-5/6-7 ani,14.21377,82.58177,385.98489,403.8649,14,
33,1 set,14.21377,31.51777,376.38489,384.38489,15,
33,Costum Halloween pentru copii,201.56058,289.00958,244.18307,266.18307,16,
33,model: vampir/schelete mărime: 128-140/152-164 material: poliester,201.56058,293.54298,215.3831,242.5831,17,
33,1 buc,201.56058,220.85658,205.78309,213.78309,18,
33,Costum  vrăjitoare,417.25985,464.62985,375.04248,397.04248,19,
33,pentru copii mărime:  128-140/ 152-164 material:  poliester 1 buc,417.25985,461.23585,306.15899,373.15899,20,
33,Mască  Halloween,158.12407,207.41407,703.97467,725.97467,21,
33,pentru adulți material: poliester diverse modele,158.12407,225.33127,674.33117,702.09118,22,
33,1 buc,158.12407,177.42007,664.73114,672.73114,23,
33,Găleată/Geantă  Halloween,374.17325,454.07325,78.92089,100.92089,24,
33,diverse modele,374.17325,429.69325,69.32089,77.32089,25,
33,1 buc,374.17325,393.46925,59.72089,67.72089,26,
33,Baloane Halloween,14.10477,105.12377,72.70879,82.70879,27,
33,diverse modele,14.10477,69.62477,63.10879,71.10879,28,
33,1 buc,14.10477,33.40077,53.50879,61.50879,29,
33,Pluș paiete  Halloween,14.17327,69.48327,672.01483,694.01483,30,
33,dimensiune: 10 cm material:  textil diverse  modele 1 buc,14.17327,80.70847,613.01135,670.1314,31,
33,3+,114.74067,131.87667,673.98584,687.98584,32,
33,S33-RO-KW43-KDZ-NF2_R-1000-07,443.63565,541.66365,12.53856,18.53856,33,
33,33,529.92749,541.80749,22.78715,32.78715,34,
34,Articolele se găsesc în limita stocului disponibil. Vindem în cantități destinate exclusiv consumului personal.,212.28116,541.41766,11.33849,18.33849,0,
34,"19,99",465.36026,535.37126,548.0235,575.0235,1,
34,"59,99",272.41827,344.64327,60.13348,87.13348,2,
34,de la,460.53537,492.55337,576.20648,590.20648,3,
34,"24,99",316.14755,389.72255,192.09479,219.09479,4,
34,"49,99",90.57917,163.56017,191.10689,218.10689,5,
34,"39,99",121.00817,193.71917,312.36389,339.36389,6,
34,"22,99",224.87388,298.20588,598.96527,625.96527,7,
34,"17,99",71.28677,141.08177,570.61554,597.61554,8,
34,"49,99",461.91775,534.89875,60.30649,87.30649,9,
34,Colanți pentru femei,14.17317,112.14217,264.46448,274.46448,10,
34,"mărime:36-46 material:  72% bumbac,  25% poliester, 3% elastan 1 buc",14.17317,66.09317,205.461,262.58099,11,
34,Hanorac pentru femei/ bărbați,14.17317,161.57217,522.41729,532.41729,12,
34,mărime: 36-46/48-58 material: 100%poliester,14.17317,101.01237,502.65378,520.53381,13,
34,1 buc,14.17317,33.46917,493.0538,501.0538,14,
34,Căciulă  pentru  femei/ bărbați,14.12937,51.30937,605.58459,651.58459,15,
34,mărime  universală 1 buc,14.12937,51.63337,576.22119,603.70117,16,
34,Helancă/ bluză  pentru femei/bărbați,310.34637,412.17637,570.88043,592.88049,17,
34,mărime: 36-46/48-58,310.34637,389.58637,560.99701,568.99701,18,
34,"material: 95% vâscoză, 5% elastan",310.34637,437.40077,551.117,559.117,19,
34,1 buc,310.34637,329.64237,541.51696,549.51696,20,
34,Cizme termo  pentru,288.18597,350.93599,156.5824,178.5824,21,
34,femei/bărbați,281.26599,348.33599,144.5824,154.5824,22,
34,mărime:  37-41/41-45 1 pereche,305.10415,350.41615,115.7824,142.98241,23,
34,Mănuși  pentru  femei/ bărbați,153.00896,189.74896,611.34839,657.34838,24,
34,mărime:  S-L/M-XL 1 pereche,153.00896,188.96896,582.5484,609.74835,25,
34,Șosete,296.77017,331.10017,272.66827,282.66827,26,
34,pentru bărbați,296.77017,367.55017,260.66827,270.66827,27,
34,mărime: 39-46,296.77017,350.49737,250.78479,258.78479,28,
34,1 set,296.77017,314.07417,241.18478,249.18478,29,
34,Jeans  pentru  bărbați,374.98135,411.00135,102.4889,136.4889,30,
34,"mărime:48-58 material: 75% bumbac,  25% poliester 1 buc",374.98135,426.80535,53.36539,100.60539,31,
34,PREGĂTEȘTE-TE PENTRU,267.69845,535.37015,505.72647,528.72647,32,
34,,535.37008,542.91008,505.72647,534.72647,33,
34,SEZONUL RECE,322.33609,535.36719,470.92648,499.92648,34,
34,6,366.77356,383.18956,310.29547,337.29547,35,
34,perechi,359.75805,390.20505,299.49539,308.49539,36,
34,S34-RO-KW43-KDZ-NF3_L-1000-07,10.99659,109.05459,12.53856,18.53856,37,
34,34,10.99859,23.06859,22.78715,32.78715,38,
35,Nu ne asumăm răspunderea pentru eventualele greșeli de tipar. Toate imaginile sunt cu titlu de prezentare.,11.33857,343.21907,11.33849,18.33849,0,
35,Geacă  pentru femei,369.44885,430.97885,424.14737,446.14737,1,
35,material:  100% poliester diferite culori 1 buc,369.44885,423.30405,384.9039,422.26388,2,
35,"79,99",461.83667,534.89867,391.75198,418.75198,3,
35,"29,99",205.17998,278.83598,184.07579,211.07579,4,
35,"16,99",106.70657,176.71757,68.88449,95.88449,5,
35,"69,99",106.83347,179.46347,390.71258,417.71258,6,
35,"29,99",26.85207,100.50807,226.80318,253.80318,7,
35,"21,99",109.66107,179.56407,620.97619,647.97619,8,
35,"54,99",286.51108,360.14008,390.77417,417.77417,9,
35,"24,99",420.69375,494.26875,68.88449,95.88449,10,
35,"89,99",287.17126,360.53026,587.32519,614.32519,11,
35,"12,99",261.37375,331.27675,69.21859,96.21859,12,
35,Chiloți  brazilieni  pentru  femei,21.98707,68.57707,111.44069,157.44069,13,
35,"material:  92% bumbac,  8% elastan mărime: S-XL 1 set",21.98707,73.77907,63.44069,109.84069,14,
35,Cămasă  pentru  bărbați,354.33075,394.61075,100.76349,134.76349,15,
35,material:  100% bumbac mărime: M-XXL,354.33075,411.28995,71.96349,99.16349,16,
35,1 buc,354.33075,373.62675,62.36349,70.36349,17,
35,Maiou  pentru  bărbați,200.31496,236.33496,327.30929,361.30929,18,
35,material: min.  50% bumbac mărime: M-XXL,200.31496,257.27416,298.50928,325.70929,19,
35,1 set,200.31496,217.61896,288.9093,296.9093,20,
35,Maiou  pentru  femei,21.98707,56.74707,327.30929,361.30929,21,
35,"material:  92% bumbac,  8% elastan mărime: S-XL 1 set",21.98707,73.77907,279.30929,325.70929,22,
35,Jachetă  pentru copii,13.35187,70.35187,462.69369,484.69369,23,
35,"material interior:  35% poliester,  65% bumbac                                                                                              material exterior:  100% poliester vârstă recomandată: ",13.35187,106.07987,403.69027,460.81027,24,
35,5-12 ani 1 buc,13.35187,42.33587,384.21026,401.81027,25,
35,HIP&HOPPS Set de iarnă pentru copii,14.21067,74.34067,661.81793,695.81793,26,
35,"conține: 1x căciulă,  1x pereche mănuși mărime:122-152 diferite modele",14.21077,84.39397,622.29461,659.93457,27,
35,1 set,14.21077,31.51477,612.69458,620.69458,28,
35,HIP&HOPPS Cizme termo  pentru  fete/băieți,191.81097,254.56097,403.76739,449.76739,29,
35,mărime: 29-35 1 pereche,191.81106,245.36226,384.28396,401.88397,30,
35,Geacă  pentru  copii,330.38049,365.14049,681.29583,715.29583,31,
35,material:  100% poliester diferite culori 1 buc,308.68478,364.62076,642.05224,679.41223,32,
35,Boxeri  pentru  bărbați,200.31496,236.33496,121.04059,155.04059,33,
35,"mărime:  M-XXL material:  95% bumbac,  5% elastan 1 buc",200.31496,252.01096,63.44059,119.44059,34,
35,2,149.61076,165.83776,134.84758,161.84758,35,
35,bucăți,144.67908,170.77008,124.04758,133.04758,36,
35,2,76.66097,92.88797,332.97259,359.97259,37,
35,bucăți,71.72917,97.82017,322.17257,331.17257,38,
